VENDOR,VENDOR_PRODUCT,VENDOR_SKU,CW_SKU,SKU_MATCH_KEY,MAPPING_NOTES,CONTRACT_COST_RATE,CW_RETAIL_RATE
KeepIT,KI-D365-FUL,KI-D365-FUL,M2M-RMM-SB-DYNMCS,KI-D365-FUL,Dynamics 365 user backup,,
KeepIT,KI-D365-FUL,KI-D365-FUL,M2MLIC-SAAS200313MDS,KI-D365-FUL,Dynamics 365 user backup,,
KeepIT,KI-D365-FUL,KI-D365-FUL,SWO-EG-UMM-SOLP-SAAS-DYNMUSER,KI-D365-FUL,Dynamics 365 user backup,,
KeepIT,KI-D365-FUL,KI-D365-FUL,SwO-3P-UMM-SOLP-SAAS-DYNMUSER,KI-D365-FUL,Dynamics 365 user backup,,
KeepIT,KI-D365-FUL,KI-D365-FUL,,KI-D365-FUL,Dynamics 365 backup,,
KeepIT,KI-D365-LGT,KI-D365-LGT,,KI-D365-LGT,Dynamics 365 Light backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,BB-3Y-PROMO-BUNDLE,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,BC-3Y-PROMO-GOOGLE,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,CMS-3P-UMM-BCDR-SAAS-GOOGLEWS,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,CMS-EG-BDR-SOLP-SAAS-RMM-SBGW,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,CULCSAS200311GSUITP,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,CW-RMM-SB-GW,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,CWP-3P-UMM-BCDR-SAAS-GOOGLEWS,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,M2M-RMM-SB-GW,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,M2MLCSS200311GSUITP,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,SWO-EG-UMM-SOLP-SAAS-GOOGLWSP,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,SwO-3P-UMM-SOLP-SAAS-GOOGLWSP,KI-GOOG-FUL,Google Workspace user backup,,
KeepIT,KI-GOOG-FUL,KI-GOOG-FUL,,KI-GOOG-FUL,Google Workspace backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,BB-3Y-PROMO-BUNDLE,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,BC-3Y-PROMO-OFC365UR,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,CMS-3P-UMM-BCDR-SAAS-OFC365UR,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,CMS-EG-BDR-SOLP-SAAS-RMSBM365,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,CULCSAS200310OFFICEP,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,CW-RMM-SB-M365,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,CWP-3P-UMM-BCDR-SAAS-OFC365UR,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,M2M-RMM-SB-M365,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,M2MLCSS200310OFFICEP,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,SwO-3P-BCDR-SOLP-SAAS-MSSBM365,KI-M365-FUL,Microsoft 365 / Office 365 user backup,,
KeepIT,KI-M365-FUL,KI-M365-FUL,,KI-M365-FUL,Microsoft 365 mailbox / Exchange backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,BB-3Y-PROMO-BUNDLE,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,BC-3Y-PROMO-SF-USER,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,CMS-3P-UMM-BCDR-SAAS-SALESFRC,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,CMS-EG-BDR-SOLP-SAAS-RMM-SBSF,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,CULCSAS200312SALESFP,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,CW-RMM-SB-SF,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,CWP-3P-UMM-BCDR-SAAS-SALESFRC,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,M2M-RMM-SB-SF,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,M2MLCSS200312SALESFP,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,SWO-EG-UMM-SOLP-SAAS-SF-USERS,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,SwO-3P-UMM-SOLP-SAAS-SF-USERS,KI-SFDC-FUL,Salesforce user backup,,
KeepIT,KI-SFDC-FUL,KI-SFDC-FUL,,KI-SFDC-FUL,Salesforce backup,,
Webroot,SECA,1000063234,3P-SAAS30022019FFSAT,SAT,OpenText Core Security Awareness Training | CW product=ConnectWise Webroot SAT-01-01-2015,1.25,1.25
Webroot,SECA,1000063234,SEWRSSAT10,SAT,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 1-99,0.02,0.9
Webroot,SECA,1000063234,SEWRSSAT100,SAT,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 100-249,0.02,0.75
Webroot,SECA,1000063234,SEWRSSAT2500,SAT,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 2500-4999,0.02,0.54
Webroot,SECA,1000063234,SEWRSSAT250,SAT,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 250-499,0.02,0.72
Webroot,SECA,1000063234,SEWRSSAT500,SAT,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 500-749,0.02,0.7
Webroot,SECA,1000063234,SEWRSSAT750,SAT,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 750-999,0.02,0.67
Webroot,SECA,1000063234,WRS-USD-M02-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-USD-M02-TAWEBRTSAT,,
Webroot,SECA,1000063234,SEWRSSAT1000,SAT,OpenText Core Security Awareness Training | CW product=Webroot SecureAnywhere SecAwarenessTrain 1000-2499,0.02,0.63
Webroot,OTHER_WEBROOT_TAGGED,,SEWRSBMP100,OTHER_WEBROOT_TAGGED,CW product=Webroot SecureAnywhere BMP 100-249 End of Life; not a direct one-to-one OpenText invoice line,,
Webroot,OTHER_WEBROOT_TAGGED,,SEWRSBMP1000,OTHER_WEBROOT_TAGGED,CW product=Webroot SecureAnywhere BMP 1000+ End of Life; not a direct one-to-one OpenText invoice line,,
Webroot,OTHER_WEBROOT_TAGGED,,SEWRSBMP250,OTHER_WEBROOT_TAGGED,CW product=Webroot SecureAnywhere BMP 250-499 End of Life; not a direct one-to-one OpenText invoice line,,
Webroot,OTHER_WEBROOT_TAGGED,,SEWRSBMP500,OTHER_WEBROOT_TAGGED,CW product=Webroot SecureAnywhere BMP 500-749 End of Life; not a direct one-to-one OpenText invoice line,,
Webroot,OTHER_WEBROOT_TAGGED,,SEWRSBMP750,OTHER_WEBROOT_TAGGED,CW product=Webroot SecureAnywhere BMP 750-999 End of Life; not a direct one-to-one OpenText invoice line,,
Auvik,EPRM-ANM-500 Auvik Essentials -- Committed,EPRM-ANM-500 Auvik Essentials -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,5.74,2.28
Auvik,ANM Essentials,ANM Essentials,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,6.72,4.2
Auvik,PARM-ANM-500 Auvik Performance Add On -- Overage,PARM-ANM-500 Auvik Performance Add On -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,2.94,2.28
Auvik,PARM-ANM-10 Auvik Performance Add On,PARM-ANM-10 Auvik Performance Add On,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,7.0,2.28
Auvik,CWANM-3 Committed Billable Devices,CWANM-3 Committed Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,6.62,4.2
Auvik,CWANM-3 Committed Performance Add-Ons,CWANM-3 Committed Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.06,2.28
Auvik,RM - ASM - 50 - Committed,RM - ASM - 50 - Committed,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,2.1,
Auvik,COANM-5 Committed Billable Devices,COANM-5 Committed Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,5.025,4.2
Auvik,ERM-ANM-75 Auvik Essentials -- Overage,ERM-ANM-75 Auvik Essentials -- Overage,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,8.65,4.2
Auvik,PARM-ANM-40 Auvik Performance Add On -- Overage,PARM-ANM-40 Auvik Performance Add On -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,6.25,2.28
Auvik,RM - ASM - 1000 - Committed,RM - ASM - 1000 - Committed,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,0.57,
Auvik,CWANM-1 Committed Performance Add-Ons,CWANM-1 Committed Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,5.71,2.28
Auvik,ERM-ANM-250 Auvik Essentials -- Overage,ERM-ANM-250 Auvik Essentials -- Overage,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,5.88,4.2
Auvik,ANM Essentials - Evergreen,ANM Essentials - Evergreen,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,9.36,4.2
Auvik,CWANM-5 Committed Performance Add-Ons,CWANM-5 Committed Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,3.43,2.28
Auvik,CWANM-0 Additional Performance Add-Ons,CWANM-0 Additional Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,6.83,2.28
Auvik,PARM-ANM-500 Auvik Performance Add On,PARM-ANM-500 Auvik Performance Add On,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,2.94,2.28
Auvik,RM - ASM - 250 - Committed,RM - ASM - 250 - Committed,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,1.05,
Auvik,PRM-ANM-250 Auvik Performance -- Overage,PRM-ANM-250 Auvik Performance -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,8.45,2.28
Auvik,Billable Devices,Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,8.97,4.2
Auvik,PARM-ANM-750 Auvik Performance Add On -- Overage,PARM-ANM-750 Auvik Performance Add On -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,2.77,2.28
Auvik,PRM-ANM-40 Auvik Performance -- Overage,PRM-ANM-40 Auvik Performance -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,15.44,2.28
Auvik,COANM-2 Additional Billable Devices,COANM-2 Additional Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,9.19,4.2
Auvik,COANM-5 Additional Billable Devices,COANM-5 Additional Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,5.025,4.2
Auvik,EPRM-ANM-175 Auvik Essentials -- Overage,EPRM-ANM-175 Auvik Essentials -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,7.38,2.28
Auvik,PRM-ANM-10 Auvik Performance -- Overage,PRM-ANM-10 Auvik Performance -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,17.5,2.28
Auvik,Billable Devices - Promo,Billable Devices - Promo,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,6.36,4.2
Auvik,ERM-ANM-10 Auvik Essentials -- Overage,ERM-ANM-10 Auvik Essentials -- Overage,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,10.5,4.2
Auvik,RM - ASM - 100 - Overage,RM - ASM - 100 - Overage,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,1.58,
Auvik,ERM-ANM-500 Auvik Essentials -- Overage,ERM-ANM-500 Auvik Essentials -- Overage,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,5.88,4.2
Auvik,EPRM-ANM-750 Auvik Essentials -- Overage,EPRM-ANM-750 Auvik Essentials -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.76,2.28
Auvik,CWANM-7 Additional Billable Devices,CWANM-7 Additional Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,3.41,4.2
Auvik,PARM-ANM-100 Auvik Performance Add On,PARM-ANM-100 Auvik Performance Add On,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.77,2.28
Auvik,CWANM-0 Committed Billable Devices,CWANM-0 Committed Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,10.5,4.2
Auvik,ANM Performance Add-on,ANM Performance Add-on,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,3.625,2.28
Auvik,PARM-ANM-750 Auvik Performance Add On,PARM-ANM-750 Auvik Performance Add On,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,2.77,2.28
Auvik,EPRM-ANM-75 Auvik Essentials -- Overage,EPRM-ANM-75 Auvik Essentials -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,8.64,2.28
Auvik,Auvik MSP Monthly Plan Fee,Auvik MSP Monthly Plan Fee,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,156.8,4.2
Auvik,ERM-ANM-250 Auvik Essentials -- Committed,ERM-ANM-250 Auvik Essentials -- Committed,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,5.88,4.2
Auvik,EPRM-ANM-250 Auvik Essentials -- Committed,EPRM-ANM-250 Auvik Essentials -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,6.4,2.28
Auvik,EPRM-ANM-750 Auvik Essentials -- Committed,EPRM-ANM-750 Auvik Essentials -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.76,2.28
Auvik,PARM-ANM-10 Auvik Performance Add On -- Overage,PARM-ANM-10 Auvik Performance Add On -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,7.5,2.28
Auvik,RM - ASM - 500 - Committed,RM - ASM - 500 - Committed,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,0.91,
Auvik,CWANM-3 Additional Billable Devices,CWANM-3 Additional Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,6.62,4.2
Auvik,CWANM-3 Additional Performance Add-Ons,CWANM-3 Additional Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.06,2.28
Auvik,COANM-5 Additional Performance Add-Ons,COANM-5 Additional Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,3.515,2.28
Auvik,PARM-ANM-75 Auvik Performance Add On -- Overage,PARM-ANM-75 Auvik Performance Add On -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,5.88,2.28
Auvik,EPRM-ANM-500 Auvik Essentials -- Overage,EPRM-ANM-500 Auvik Essentials -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,5.74,2.28
Auvik,EPRM-ANM-75 Auvik Essentials -- Committed,EPRM-ANM-75 Auvik Essentials -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,8.64,2.28
Auvik,COANM-3 Committed Billable Devices,COANM-3 Committed Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,10.5,4.2
Auvik,PRM-ANM-250 Auvik Performance -- Committed,PRM-ANM-250 Auvik Performance -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,8.45,2.28
Auvik,ANM Performance Add-On Evergreen,ANM Performance Add-On Evergreen,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.79,2.28
Auvik,EPRM-ANM-175 Auvik Essentials -- Committed,EPRM-ANM-175 Auvik Essentials -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,7.38,2.28
Auvik,EPRM-ANM-1000 Auvik Essentials -- Committed,EPRM-ANM-1000 Auvik Essentials -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.2,2.28
Auvik,PARM-ANM-40 Auvik Performance Add On,PARM-ANM-40 Auvik Performance Add On,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,6.25,2.28
Auvik,COANM-4 Additional Performance Add-Ons,COANM-4 Additional Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,6.0,2.28
Auvik,MSP Monthly Free Trial,MSP Monthly Free Trial,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,6.36,4.2
Auvik,ANM Performance Add-Ons - Evergreen,ANM Performance Add-Ons - Evergreen,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.99,2.28
Auvik,PRM-ANM-500 Auvik Performance -- Committed,PRM-ANM-500 Auvik Performance -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,7.095,2.28
Auvik,COANM-1 Committed Billable Devices,COANM-1 Committed Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,9.19,4.2
Auvik,PARM-ANM-250 Auvik Performance Add On -- Overage,PARM-ANM-250 Auvik Performance Add On -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,3.5,2.28
Auvik,ANM Essentials Evergreen,ANM Essentials Evergreen,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,8.97,4.2
Auvik,PRM-ANM-40 Auvik Performance -- Committed,PRM-ANM-40 Auvik Performance -- Committed,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,15.44,2.28
Auvik,ERM-ANM-500 Auvik Essentials -- Committed,ERM-ANM-500 Auvik Essentials -- Committed,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,5.88,4.2
Auvik,COANM-4 Additional Billable Devices,COANM-4 Additional Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,5.88,4.2
Auvik,EPRM-ANM-10 Auvik Essentials -- Overage,EPRM-ANM-10 Auvik Essentials -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,10.5,2.28
Auvik,COANM-2 Committed Billable Devices,COANM-2 Committed Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,7.35,4.2
Auvik,ERM-ANM-1000 Auvik Essentials -- Overage,ERM-ANM-1000 Auvik Essentials -- Overage,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,4.2,4.2
Auvik,CWANM-4 Additional Performance Add-Ons,CWANM-4 Additional Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,3.85,2.28
Auvik,Auvik SaaS Management - Evergreen,Auvik SaaS Management - Evergreen,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,1.26,
Auvik,EPRM-ANM-1000 Auvik Essentials -- Overage,EPRM-ANM-1000 Auvik Essentials -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.2,2.28
Auvik,ERM-ANM-40 Auvik Essentials -- Overage,ERM-ANM-40 Auvik Essentials -- Overage,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,9.19,4.2
Auvik,COANM-0 Additional Performance Add-Ons,COANM-0 Additional Performance Add-Ons,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,6.83,2.28
Auvik,PRM-ANM-500 Auvik Performance -- Overage,PRM-ANM-500 Auvik Performance -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,7.095,2.28
Auvik,PRM-ANM-100 Auvik Performance -- Overage,PRM-ANM-100 Auvik Performance -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,10.66,2.28
Auvik,EPRM-ANM-100 Auvik Essentials -- Overage,EPRM-ANM-100 Auvik Essentials -- Overage,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,7.35,2.28
Auvik,ERM-ANM-100 Auvik Essentials -- Committed,ERM-ANM-100 Auvik Essentials -- Committed,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,7.175,4.2
Auvik,PARM-ANM-175 Auvik Performance Add On,PARM-ANM-175 Auvik Performance Add On,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,4.04,2.28
Auvik,RM - ASM - 100 - Committed,RM - ASM - 100 - Committed,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,1.575,
Auvik,Auvik SaaS Management Evergreen,Auvik SaaS Management Evergreen,AUVIK-SRM-SAM-MSP,ASM,Pattern-matched from vendor product name.,1.26,
Auvik,Performance Add-On - Promo,Performance Add-On - Promo,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,3.44,2.28
Auvik,CWANM-1 Additional Billable Devices,CWANM-1 Additional Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,9.19,4.2
Auvik,CWANM-2 Additional Billable Devices,CWANM-2 Additional Billable Devices,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,7.35,4.2
Auvik,PARM-ANM-250 Auvik Performance Add On,PARM-ANM-250 Auvik Performance Add On,AUVIKPERFORMANCADDON,PERFORMANCE,Pattern-matched from vendor product name.,3.33,2.28
Auvik,Free of Charge,Free of Charge,AUVIK-ESSENTIALS,ESSENTIALS,Pattern-matched from vendor product name.,6.36,4.2
ESET,MSP - Full Disk Encryption,MSP - Full Disk Encryption,,ENCRYPTION,Full Disk Encryption,0.0266,
ESET,MSP - Endpoint Antivirus,MSP - Endpoint Antivirus,,ENDPOINT_ANTIVIRUS,Endpoint Antivirus,0.017,
ESET,MSP - PROTECT Entry,MSP - PROTECT Entry,,PROTECT_ENTRY,PROTECT Entry,0.02753,
ESET,Protect Entry On-Prem,,EEPA,PROTECT_ENTRY_ONPREM,Protect Entry On-Prem,1.49,0.75
ESET,Protect Advanced,,MSP2-PA,PROTECT_ADVANCED,Protect Advanced,1.26,1.02
ESET,Protect Complete Internal IT,,MSP2-PC-IIT,PROTECT_COMPLETE,Protect Complete Internal IT,,
ESET,Endpoint Antivirus ROW,,3PARTYONPREMESWWEPAV,ENDPOINT_ANTIVIRUS,Endpoint Antivirus ROW,,
ESET,AV Business Ed for Mac OS,,EESX,ENDPOINT_ANTIVIRUS,AV Business Ed for Mac OS,,
ESET,Endpoint Security,,EES,ENDPOINT_SECURITY,Endpoint Security,,
ESET,File Security Win Svr Legacy,,3PARTYONPREMESETWSLP,SERVER_SECURITY,File Security Win Svr Legacy,,
ESET,Protect Mail Plus,,MSP2-PMP,MAIL_SECURITY,Protect Mail Plus,0.44,0.5
ESET,ESET Inspect,,MSP2-EI,INSPECT_EDR,ESET Inspect,0.83,0.94
ESET,MSP - Mail Security,MSP - Mail Security,,MAIL_SECURITY,Mail Security,0.01,
ESET,MSP - Endpoint Security,MSP - Endpoint Security,,ENDPOINT_SECURITY,Endpoint Security,0.03,
ESET,MSP - PROTECT Entry On-Prem,MSP - PROTECT Entry On-Prem,,PROTECT_ENTRY_ONPREM,PROTECT Entry On-Prem,0.0286,
ESET,MSP - PROTECT Enterprise,MSP - PROTECT Enterprise,,PROTECT_ENTERPRISE,PROTECT Enterprise,0.0725,
ESET,MSP - Secure Authentication,MSP - Secure Authentication,,SECURE_AUTH,Secure Authentication,0.0216,
ESET,Protect Entry On-Prem 3yr,,EEPA-N3-E,PROTECT_ENTRY_ONPREM,Protect Entry On-Prem 3yr,,
ESET,Protect Advanced Internal IT,,MSP2-PA-IIT,PROTECT_ADVANCED,Protect Advanced Internal IT,,
ESET,Protect Enterprise,,MSP2-PEN,PROTECT_ENTERPRISE,Protect Enterprise,2.48,2.2
ESET,Endpoint AntiVirus,,3PARTYONPREMESETEPAV,ENDPOINT_ANTIVIRUS,Endpoint AntiVirus,,
ESET,AV for Mac OS X,,EAVBM,ENDPOINT_ANTIVIRUS,AV for Mac OS X,,
ESET,Endpoint Security,,3PARTYONPREMESETENDP,ENDPOINT_SECURITY,Endpoint Security,,
ESET,File Security for MS Win Server,,3PARTYONPREMESETWFSS,SERVER_SECURITY,File Security for MS Win Server,,
ESET,Mail Security Exchange Legacy,,3PARTYONPREMESETESLP,MAIL_SECURITY,Mail Security Exchange Legacy,,
ESET,Cybersecurity Awareness Training,,MSP-ECAT-Y1,AWARENESS_TRAINING,Cybersecurity Awareness Training,5.63,17.5
ESET,MSP - PROTECT Mail Plus,MSP - PROTECT Mail Plus,,MAIL_SECURITY,PROTECT Mail Plus,0.017419,
ESET,MSP - PROTECT Complete,MSP - PROTECT Complete,,PROTECT_COMPLETE,PROTECT Complete,0.044357,
ESET,Protect Entry,,MSP2-PE,PROTECT_ENTRY,Protect Entry,0.97,0.79
ESET,Protect Entry On-Prem G/E/N,,EEPA-GE-N3-E,PROTECT_ENTRY_ONPREM,Protect Entry On-Prem G/E/N,,
ESET,Endpoint Protection Advanced legacy,,3PARTYONPREMEPPROADV,PROTECT_ADVANCED,Endpoint Protection Advanced legacy,,
